Tåguppdrag,Datum_PAU,Tågslag,Tågsort,UppehållstypAvgång,UppehållstypAnkomst,AktivitetskodAvgång,AktivitetskodBeskrivningAvgång,AktivitetskodAnkomst,AktivitetskodBeskrivningAnkomst,DelSträckanummer,Förstaplatssignatur_för_Uppdrag,Sistaplatssignatur_för_Uppdrag,Avgångsplats,Avgångsplatssignatur,Ankomstplats,Ankomstplatssignatur,PlanAvgTid,PlanAnkTid,UtfAnkTid,UtfAvgTid,PlanAnkTid_vid_AvgPlats,UtfAnkTid_vid_AvgPlats,PlanUppehållstidAvgång,UtfUppehållstidAvgång,PlanGångtid,UtfGångtid,FörseningGångtid,AvgFörsening,AnkFörsening,FörseningUppehållAvgång,Delay_Departure,Delay_Arrival,Start,End,Path,AvgFörsening_Imputed
40767.0,2019-03-15,GT,GODS,Passage,Passage,0,-,0,-,17,Ls,Blg,Döljebro,Döl,Mo grindar,Mog,2019-03-15 17:59:00,2019-03-15 18:03:00,2019-03-15 19:45:00,2019-03-15 19:41:00,2019-03-15 17:59:00.000,2019-03-15 19:41:00.000,0.0,0.0,4,4.0,0.0,102.0,102.0,0.0,102.0,102.0,Acm,Avky,Mog,102.0
40767.0,2019-03-15,GT,GODS,Passage,Passage,0,-,0,-,18,Ls,Blg,Mo grindar,Mog,Ockelbo,Ob,2019-03-15 18:03:00,2019-03-15 18:07:00,2019-03-15 19:53:00,2019-03-15 19:45:00,2019-03-15 18:03:00.000,2019-03-15 19:45:00.000,0.0,0.0,4,8.0,4.0,102.0,106.0,0.0,102.0,106.0,Acm,Avky,Ob,102.0
40767.0,2019-03-15,GT,GODS,Passage,Passage,0,-,0,-,19,Ls,Blg,Ockelbo,Ob,Medskogsheden,Msn,2019-03-15 18:07:00,2019-03-15 18:17:00,2019-03-15 20:02:00,2019-03-15 19:53:00,2019-03-15 18:07:00.000,2019-03-15 19:53:00.000,0.0,0.0,10,9.0,-1.0,106.0,105.0,0.0,106.0,105.0,Acm,Avky,Msn,106.0
40767.0,2019-03-15,GT,GODS,Passage,Passage,0,-,0,-,20,Ls,Blg,Medskogsheden,Msn,Järbo,Jb,2019-03-15 18:17:00,2019-03-15 18:23:00,2019-03-15 20:09:00,2019-03-15 20:02:00,2019-03-15 18:17:00.000,2019-03-15 20:02:00.000,0.0,0.0,6,7.0,1.0,105.0,106.0,0.0,105.0,106.0,Acm,Avky,Jb,105.0
40767.0,2019-03-15,GT,GODS,Passage,Passage,0,-,0,-,21,Ls,Blg,Järbo,Jb,Åshammar,Åh,2019-03-15 18:23:00,2019-03-15 18:30:00,2019-03-15 20:15:00,2019-03-15 20:09:00,2019-03-15 18:23:00.000,2019-03-15 20:09:00.000,0.0,0.0,7,6.0,-1.0,106.0,105.0,0.0,106.0,105.0,Acm,Avky,Åh,106.0
40767.0,2019-03-15,GT,GODS,Passage,Passage,0,-,0,-,22,Ls,Blg,Åshammar,Åh,Storvik,Sv,2019-03-15 18:30:00,2019-03-15 18:36:00,2019-03-15 20:20:00,2019-03-15 20:15:00,2019-03-15 18:30:00.000,2019-03-15 20:15:00.000,0.0,0.0,6,5.0,-1.0,105.0,104.0,0.0,105.0,104.0,Acm,Avky,Sv,105.0
40767.0,2019-03-15,GT,GODS,Passage,Passage,0,-,0,-,23,Ls,Blg,Storvik,Sv,Torsåker,Tså,2019-03-15 18:36:00,2019-03-15 18:42:00,2019-03-15 20:25:00,2019-03-15 20:20:00,2019-03-15 18:36:00.000,2019-03-15 20:20:00.000,0.0,0.0,6,5.0,-1.0,104.0,103.0,0.0,104.0,103.0,Acm,Avky,Tså,104.0
40767.0,2019-03-15,GT,GODS,Passage,Passage,0,-,0,-,24,Ls,Blg,Torsåker,Tså,Hästbo,Hä,2019-03-15 18:42:00,2019-03-15 18:47:00,2019-03-15 20:30:00,2019-03-15 20:25:00,2019-03-15 18:42:00.000,2019-03-15 20:25:00.000,0.0,0.0,5,5.0,0.0,103.0,103.0,0.0,103.0,103.0,Acm,Avky,Hä,103.0
40767.0,2019-03-15,GT,GODS,Passage,Uppehåll,0,-,0,-,25,Ls,Blg,Hästbo,Hä,Dalgränsen,Dgn,2019-03-15 18:47:00,2019-03-15 18:53:00,2019-03-15 20:36:00,2019-03-15 20:30:00,2019-03-15 18:47:00.000,2019-03-15 20:30:00.000,0.0,0.0,6,6.0,0.0,103.0,103.0,0.0,103.0,103.0,Acm,Avky,Dgn,103.0
40767.0,2019-03-15,GT,GODS,Uppehåll,Passage,0,-,0,-,26,Ls,Blg,Dalgränsen,Dgn,Byvalla,By,2019-03-15 18:59:00,2019-03-15 19:06:00,2019-03-15 20:39:00,2019-03-15 20:36:00,2019-03-15 18:53:00.000,2019-03-15 20:36:00.000,6.0,0.0,7,3.0,-4.0,97.0,93.0,-6.0,97.0,93.0,Acm,Avky,By,97.0
40767.0,2019-03-15,GT,GODS,Passage,Passage,0,-,0,-,27,Ls,Blg,Byvalla,By,Horndal,Hl,2019-03-15 19:06:00,2019-03-15 19:09:00,2019-03-15 20:42:00,2019-03-15 20:39:00,2019-03-15 19:06:00.000,2019-03-15 20:39:00.000,0.0,0.0,3,3.0,0.0,93.0,93.0,0.0,93.0,93.0,Acm,Avky,Hl,93.0
40767.0,2019-03-15,GT,GODS,Passage,Passage,0,-,0,-,28,Ls,Blg,Horndal,Hl,Horndals bruk,Hlr,2019-03-15 19:09:00,2019-03-15 19:10:00,2019-03-15 20:42:00,2019-03-15 20:42:00,2019-03-15 19:09:00.000,2019-03-15 20:42:00.000,0.0,0.0,1,0.0,-1.0,93.0,92.0,0.0,93.0,92.0,Acm,Avky,Hlr,93.0
40767.0,2019-03-15,GT,GODS,Passage,Passage,0,-,0,-,29,Ls,Blg,Horndals bruk,Hlr,Morshyttan,Mrs,2019-03-15 19:10:00,2019-03-15 19:13:00,2019-03-15 20:46:00,2019-03-15 20:42:00,2019-03-15 19:10:00.000,2019-03-15 20:42:00.000,0.0,0.0,3,4.0,1.0,92.0,93.0,0.0,92.0,93.0,Acm,Avky,Mrs,92.0
40767.0,2019-03-15,GT,GODS,Passage,Passage,0,-,0,-,30,Ls,Blg,Morshyttan,Mrs,Fors,Fs,2019-03-15 19:13:00,2019-03-15 19:18:00,2019-03-15 20:51:00,2019-03-15 20:46:00,2019-03-15 19:13:00.000,2019-03-15 20:46:00.000,0.0,0.0,5,5.0,0.0,93.0,93.0,0.0,93.0,93.0,Acm,Avky,Fs,93.0
40767.0,2019-03-15,GT,GODS,Passage,Passage,0,-,0,-,31,Ls,Blg,Fors,Fs,Jularbo,Ju,2019-03-15 19:18:00,2019-03-15 19:22:00,2019-03-15 20:55:00,2019-03-15 20:51:00,2019-03-15 19:18:00.000,2019-03-15 20:51:00.000,0.0,0.0,4,4.0,0.0,93.0,93.0,0.0,93.0,93.0,Acm,Avky,Ju,93.0
40767.0,2019-03-15,GT,GODS,Passage,Uppehåll,0,-,0,Uppehåll av teknisk/personalrelaterad typ,32,Ls,Blg,Jularbo,Ju,Avesta Krylbo,Avky,2019-03-15 19:22:00,2019-03-15 19:27:00,2019-03-15 21:00:00,2019-03-15 20:55:00,2019-03-15 19:22:00.000,2019-03-15 20:55:00.000,0.0,0.0,5,5.0,0.0,93.0,93.0,0.0,93.0,93.0,Acm,Avky,Avky,93.0
40767.0,2019-03-22,GT,GODS,Uppehåll,Passage,0,Uppehåll av teknisk/personalrelaterad typ,0,-,1,Ls,Blg,Avesta Krylbo,Avky,Avesta Centrum,Acm,2019-03-22 20:08:00,2019-03-22 20:15:00,2019-03-22 20:13:00,2019-03-22 20:07:00,,,,,7,6.0,-1.0,-1.0,-2.0,,-1.0,-2.0,Acm,Avky,Acm,-1.0
40767.0,2019-03-22,GT,GODS,Första,Passage,2,Vagntillkoppling av godsvagnar,0,-,1,Ls,Blg,Ljusdal,Ls,Skästra,Skä,2019-03-22 15:55:00,2019-03-22 16:05:00,2019-03-22 16:24:00,2019-03-22 16:15:00,,,,,10,9.0,-1.0,20.0,19.0,,20.0,19.0,Acm,Avky,Skä,20.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,2,Ls,Blg,Skästra,Skä,Järvsö,Jr,2019-03-22 16:05:00,2019-03-22 16:08:00,2019-03-22 16:27:00,2019-03-22 16:24:00,2019-03-22 16:05:00.000,2019-03-22 16:24:00.000,0.0,0.0,3,3.0,0.0,19.0,19.0,0.0,19.0,19.0,Acm,Avky,Jr,19.0
40767.0,2019-03-22,GT,GODS,Passage,Uppehåll,0,-,0,-,2,Ls,Blg,Avesta Centrum,Acm,Snickarbo,Snb,2019-03-22 20:15:00,2019-03-22 20:21:00,2019-03-22 20:19:00,,2019-03-22 20:15:00.000,2019-03-22 20:13:00.000,0.0,,6,,,,-2.0,,,-2.0,Acm,Avky,Snb,
40767.0,2019-03-22,GT,GODS,Uppehåll,Passage,0,-,0,-,3,Ls,Blg,Snickarbo,Snb,Hedemora,Hdm,2019-03-22 21:03:00,2019-03-22 21:13:00,2019-03-22 20:27:00,2019-03-22 20:19:00,2019-03-22 20:21:00.000,2019-03-22 20:19:00.000,42.0,0.0,10,8.0,-2.0,-44.0,-46.0,-42.0,-44.0,-46.0,Acm,Avky,Hdm,-44.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,3,Ls,Blg,Järvsö,Jr,Lörstrand,Lö,2019-03-22 16:08:00,2019-03-22 16:12:00,2019-03-22 16:31:00,2019-03-22 16:27:00,2019-03-22 16:08:00.000,2019-03-22 16:27:00.000,0.0,0.0,4,4.0,0.0,19.0,19.0,0.0,19.0,19.0,Acm,Avky,Lö,19.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,4,Ls,Blg,Lörstrand,Lö,Karsjö,Ksö,2019-03-22 16:12:00,2019-03-22 16:16:00,2019-03-22 16:34:00,2019-03-22 16:31:00,2019-03-22 16:12:00.000,2019-03-22 16:31:00.000,0.0,0.0,4,3.0,-1.0,19.0,18.0,0.0,19.0,18.0,Acm,Avky,Ksö,19.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,4,Ls,Blg,Hedemora,Hdm,Vikmanshyttan,Vhy,2019-03-22 21:13:00,2019-03-22 21:19:00,2019-03-22 20:39:00,2019-03-22 20:27:00,2019-03-22 21:13:00.000,2019-03-22 20:27:00.000,0.0,0.0,6,12.0,6.0,-46.0,-40.0,0.0,-46.0,-40.0,Acm,Avky,Vhy,-46.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,5,Ls,Blg,Karsjö,Ksö,Simeå,Små,2019-03-22 16:16:00,2019-03-22 16:24:00,2019-03-22 16:41:00,2019-03-22 16:34:00,2019-03-22 16:16:00.000,2019-03-22 16:34:00.000,0.0,0.0,8,7.0,-1.0,18.0,17.0,0.0,18.0,17.0,Acm,Avky,Små,18.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,5,Ls,Blg,Vikmanshyttan,Vhy,Säter,St,2019-03-22 21:19:00,2019-03-22 21:25:00,2019-03-22 20:52:00,2019-03-22 20:39:00,2019-03-22 21:19:00.000,2019-03-22 20:39:00.000,0.0,0.0,6,13.0,7.0,-40.0,-33.0,0.0,-40.0,-33.0,Acm,Avky,St,-40.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,6,Ls,Blg,Simeå,Små,Vallsta,Vl,2019-03-22 16:24:00,2019-03-22 16:28:00,2019-03-22 16:45:00,2019-03-22 16:41:00,2019-03-22 16:24:00.000,2019-03-22 16:41:00.000,0.0,0.0,4,4.0,0.0,17.0,17.0,0.0,17.0,17.0,Acm,Avky,Vl,17.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,6,Ls,Blg,Säter,St,Gustafs,Gtf,2019-03-22 21:25:00,2019-03-22 21:33:00,2019-03-22 21:00:00,2019-03-22 20:52:00,2019-03-22 21:25:00.000,2019-03-22 20:52:00.000,0.0,0.0,8,8.0,0.0,-33.0,-33.0,0.0,-33.0,-33.0,Acm,Avky,Gtf,-33.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,7,Ls,Blg,Gustafs,Gtf,Stora Tuna,Sau,2019-03-22 21:33:00,2019-03-22 21:37:00,2019-03-22 21:05:00,2019-03-22 21:00:00,2019-03-22 21:33:00.000,2019-03-22 21:00:00.000,0.0,0.0,4,5.0,1.0,-33.0,-32.0,0.0,-33.0,-32.0,Acm,Avky,Sau,-33.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,7,Ls,Blg,Vallsta,Vl,Arbrå,Ab,2019-03-22 16:28:00,2019-03-22 16:31:00,2019-03-22 16:49:00,2019-03-22 16:45:00,2019-03-22 16:28:00.000,2019-03-22 16:45:00.000,0.0,0.0,3,4.0,1.0,17.0,18.0,0.0,17.0,18.0,Acm,Avky,Ab,17.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,8,Ls,Blg,Arbrå,Ab,Lottefors,Lot,2019-03-22 16:31:00,2019-03-22 16:35:00,2019-03-22 16:53:00,2019-03-22 16:49:00,2019-03-22 16:31:00.000,2019-03-22 16:49:00.000,0.0,0.0,4,4.0,0.0,18.0,18.0,0.0,18.0,18.0,Acm,Avky,Lot,18.0
40767.0,2019-03-22,GT,GODS,Passage,Sista,0,-,20,Vagnavkoppling av godsvagnar,8,Ls,Blg,Stora Tuna,Sau,Borlänge c,Blg,2019-03-22 21:37:00,2019-03-22 21:43:00,2019-03-22 21:14:00,2019-03-22 21:05:00,2019-03-22 21:37:00.000,2019-03-22 21:05:00.000,0.0,0.0,6,9.0,3.0,-32.0,-29.0,0.0,-32.0,-29.0,Acm,Avky,Blg,-32.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,9,Ls,Blg,Lottefors,Lot,Röste,Rte,2019-03-22 16:35:00,2019-03-22 16:38:00,2019-03-22 16:56:00,2019-03-22 16:53:00,2019-03-22 16:35:00.000,2019-03-22 16:53:00.000,0.0,0.0,3,3.0,0.0,18.0,18.0,0.0,18.0,18.0,Acm,Avky,Rte,18.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,10,Ls,Blg,Röste,Rte,Bollnäs,Bn,2019-03-22 16:38:00,2019-03-22 16:41:00,2019-03-22 17:00:00,,2019-03-22 16:38:00.000,2019-03-22 16:56:00.000,0.0,,3,,,,19.0,,,19.0,Acm,Avky,Bn,
40767.0,2019-03-22,GT,GODS,Passage,Uppehåll,0,-,0,-,11,Ls,Blg,Bollnäs,Bn,Kilafors,Kls,2019-03-22 16:41:00,2019-03-22 16:54:00,2019-03-22 17:17:00,2019-03-22 17:00:00,2019-03-22 16:41:00.000,2019-03-22 17:00:00.000,0.0,0.0,13,17.0,4.0,19.0,23.0,0.0,19.0,23.0,Acm,Avky,Kls,19.0
40767.0,2019-03-22,GT,GODS,Uppehåll,Passage,0,-,0,-,12,Ls,Blg,Kilafors,Kls,Lilltjära,Ltj,2019-03-22 17:30:00,2019-03-22 17:34:00,2019-03-22 17:42:00,2019-03-22 17:30:00,2019-03-22 16:54:00.000,2019-03-22 17:17:00.000,36.0,13.0,4,12.0,8.0,0.0,8.0,-23.0,0.0,8.0,Acm,Avky,Ltj,0.0
40767.0,2019-03-22,GT,GODS,Passage,Uppehåll,0,-,0,-,13,Ls,Blg,Lilltjära,Ltj,Röstbo,Rbo,2019-03-22 17:34:00,2019-03-22 17:40:00,2019-03-22 17:39:00,,2019-03-22 17:34:00.000,2019-03-22 17:42:00.000,0.0,,6,,,,-1.0,,,-1.0,Acm,Avky,Rbo,
40767.0,2019-03-22,GT,GODS,Uppehåll,Passage,0,-,0,-,14,Ls,Blg,Röstbo,Rbo,Holmsveden,Hdn,2019-03-22 17:43:00,2019-03-22 17:50:00,2019-03-22 17:45:00,2019-03-22 17:40:00,2019-03-22 17:40:00.000,2019-03-22 17:39:00.000,3.0,1.0,7,5.0,-2.0,-3.0,-5.0,-2.0,-3.0,-5.0,Acm,Avky,Hdn,-3.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,15,Ls,Blg,Holmsveden,Hdn,Lingbo,Lb,2019-03-22 17:50:00,2019-03-22 17:56:00,2019-03-22 17:52:00,2019-03-22 17:45:00,2019-03-22 17:50:00.000,2019-03-22 17:45:00.000,0.0,0.0,6,7.0,1.0,-5.0,-4.0,0.0,-5.0,-4.0,Acm,Avky,Lb,-5.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,16,Ls,Blg,Lingbo,Lb,Döljebro,Döl,2019-03-22 17:56:00,2019-03-22 17:59:00,2019-03-22 17:55:00,2019-03-22 17:52:00,2019-03-22 17:56:00.000,2019-03-22 17:52:00.000,0.0,0.0,3,3.0,0.0,-4.0,-4.0,0.0,-4.0,-4.0,Acm,Avky,Döl,-4.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,17,Ls,Blg,Döljebro,Döl,Mo grindar,Mog,2019-03-22 17:59:00,2019-03-22 18:03:00,2019-03-22 18:05:00,2019-03-22 17:55:00,2019-03-22 17:59:00.000,2019-03-22 17:55:00.000,0.0,0.0,4,10.0,6.0,-4.0,2.0,0.0,-4.0,2.0,Acm,Avky,Mog,-4.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,18,Ls,Blg,Mo grindar,Mog,Ockelbo,Ob,2019-03-22 18:03:00,2019-03-22 18:07:00,2019-03-22 18:13:00,2019-03-22 18:05:00,2019-03-22 18:03:00.000,2019-03-22 18:05:00.000,0.0,0.0,4,8.0,4.0,2.0,6.0,0.0,2.0,6.0,Acm,Avky,Ob,2.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,19,Ls,Blg,Ockelbo,Ob,Medskogsheden,Msn,2019-03-22 18:07:00,2019-03-22 18:17:00,2019-03-22 18:25:00,2019-03-22 18:13:00,2019-03-22 18:07:00.000,2019-03-22 18:13:00.000,0.0,0.0,10,12.0,2.0,6.0,8.0,0.0,6.0,8.0,Acm,Avky,Msn,6.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,20,Ls,Blg,Medskogsheden,Msn,Järbo,Jb,2019-03-22 18:17:00,2019-03-22 18:23:00,2019-03-22 18:32:00,2019-03-22 18:25:00,2019-03-22 18:17:00.000,2019-03-22 18:25:00.000,0.0,0.0,6,7.0,1.0,8.0,9.0,0.0,8.0,9.0,Acm,Avky,Jb,8.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,21,Ls,Blg,Järbo,Jb,Åshammar,Åh,2019-03-22 18:23:00,2019-03-22 18:30:00,2019-03-22 18:38:00,2019-03-22 18:32:00,2019-03-22 18:23:00.000,2019-03-22 18:32:00.000,0.0,0.0,7,6.0,-1.0,9.0,8.0,0.0,9.0,8.0,Acm,Avky,Åh,9.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,22,Ls,Blg,Åshammar,Åh,Storvik,Sv,2019-03-22 18:30:00,2019-03-22 18:36:00,2019-03-22 18:43:00,2019-03-22 18:38:00,2019-03-22 18:30:00.000,2019-03-22 18:38:00.000,0.0,0.0,6,5.0,-1.0,8.0,7.0,0.0,8.0,7.0,Acm,Avky,Sv,8.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,23,Ls,Blg,Storvik,Sv,Torsåker,Tså,2019-03-22 18:36:00,2019-03-22 18:42:00,2019-03-22 18:49:00,2019-03-22 18:43:00,2019-03-22 18:36:00.000,2019-03-22 18:43:00.000,0.0,0.0,6,6.0,0.0,7.0,7.0,0.0,7.0,7.0,Acm,Avky,Tså,7.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,24,Ls,Blg,Torsåker,Tså,Hästbo,Hä,2019-03-22 18:42:00,2019-03-22 18:47:00,2019-03-22 18:54:00,2019-03-22 18:49:00,2019-03-22 18:42:00.000,2019-03-22 18:49:00.000,0.0,0.0,5,5.0,0.0,7.0,7.0,0.0,7.0,7.0,Acm,Avky,Hä,7.0
40767.0,2019-03-22,GT,GODS,Passage,Uppehåll,0,-,0,-,25,Ls,Blg,Hästbo,Hä,Dalgränsen,Dgn,2019-03-22 18:47:00,2019-03-22 18:53:00,2019-03-22 19:00:00,2019-03-22 18:54:00,2019-03-22 18:47:00.000,2019-03-22 18:54:00.000,0.0,0.0,6,6.0,0.0,7.0,7.0,0.0,7.0,7.0,Acm,Avky,Dgn,7.0
40767.0,2019-03-22,GT,GODS,Uppehåll,Passage,0,-,0,-,26,Ls,Blg,Dalgränsen,Dgn,Byvalla,By,2019-03-22 18:59:00,2019-03-22 19:06:00,2019-03-22 19:11:00,2019-03-22 19:05:00,2019-03-22 18:53:00.000,2019-03-22 19:00:00.000,6.0,5.0,7,6.0,-1.0,6.0,5.0,-1.0,6.0,5.0,Acm,Avky,By,6.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,27,Ls,Blg,Byvalla,By,Horndal,Hl,2019-03-22 19:06:00,2019-03-22 19:09:00,2019-03-22 19:14:00,2019-03-22 19:11:00,2019-03-22 19:06:00.000,2019-03-22 19:11:00.000,0.0,0.0,3,3.0,0.0,5.0,5.0,0.0,5.0,5.0,Acm,Avky,Hl,5.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,28,Ls,Blg,Horndal,Hl,Horndals bruk,Hlr,2019-03-22 19:09:00,2019-03-22 19:10:00,2019-03-22 19:14:00,2019-03-22 19:14:00,2019-03-22 19:09:00.000,2019-03-22 19:14:00.000,0.0,0.0,1,0.0,-1.0,5.0,4.0,0.0,5.0,4.0,Acm,Avky,Hlr,5.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,29,Ls,Blg,Horndals bruk,Hlr,Morshyttan,Mrs,2019-03-22 19:10:00,2019-03-22 19:13:00,2019-03-22 19:19:00,2019-03-22 19:14:00,2019-03-22 19:10:00.000,2019-03-22 19:14:00.000,0.0,0.0,3,5.0,2.0,4.0,6.0,0.0,4.0,6.0,Acm,Avky,Mrs,4.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,30,Ls,Blg,Morshyttan,Mrs,Fors,Fs,2019-03-22 19:13:00,2019-03-22 19:18:00,2019-03-22 19:25:00,2019-03-22 19:19:00,2019-03-22 19:13:00.000,2019-03-22 19:19:00.000,0.0,0.0,5,6.0,1.0,6.0,7.0,0.0,6.0,7.0,Acm,Avky,Fs,6.0
40767.0,2019-03-22,GT,GODS,Passage,Passage,0,-,0,-,31,Ls,Blg,Fors,Fs,Jularbo,Ju,2019-03-22 19:18:00,2019-03-22 19:22:00,2019-03-22 19:29:00,2019-03-22 19:25:00,2019-03-22 19:18:00.000,2019-03-22 19:25:00.000,0.0,0.0,4,4.0,0.0,7.0,7.0,0.0,7.0,7.0,Acm,Avky,Ju,7.0
40767.0,2019-03-22,GT,GODS,Passage,Uppehåll,0,-,0,Uppehåll av teknisk/personalrelaterad typ,32,Ls,Blg,Jularbo,Ju,Avesta Krylbo,Avky,2019-03-22 19:22:00,2019-03-22 19:27:00,2019-03-22 19:33:00,2019-03-22 19:29:00,2019-03-22 19:22:00.000,2019-03-22 19:29:00.000,0.0,0.0,5,4.0,-1.0,7.0,6.0,0.0,7.0,6.0,Acm,Avky,Avky,7.0
40767.0,2019-03-29,GT,GODS,Uppehåll,Passage,0,Uppehåll av teknisk/personalrelaterad typ,0,-,1,Ls,Blg,Avesta Krylbo,Avky,Avesta Centrum,Acm,2019-03-29 20:08:00,2019-03-29 20:15:00,2019-03-29 18:51:00,2019-03-29 18:47:00,,,,,7,4.0,-3.0,-81.0,-84.0,,-81.0,-84.0,Acm,Avky,Acm,-81.0
40767.0,2019-03-29,GT,GODS,Första,Passage,2,Vagntillkoppling av godsvagnar,0,-,1,Ls,Blg,Ljusdal,Ls,Skästra,Skä,2019-03-29 15:55:00,2019-03-29 16:05:00,2019-03-29 15:53:00,2019-03-29 15:45:00,,,,,10,8.0,-2.0,-10.0,-12.0,,-10.0,-12.0,Acm,Avky,Skä,-10.0
40767.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,2,Ls,Blg,Skästra,Skä,Järvsö,Jr,2019-03-29 16:05:00,2019-03-29 16:08:00,2019-03-29 15:55:00,2019-03-29 15:53:00,2019-03-29 16:05:00.000,2019-03-29 15:53:00.000,0.0,0.0,3,2.0,-1.0,-12.0,-13.0,0.0,-12.0,-13.0,Acm,Avky,Jr,-12.0
40767.0,2019-03-29,GT,GODS,Passage,Uppehåll,0,-,0,-,2,Ls,Blg,Avesta Centrum,Acm,Snickarbo,Snb,2019-03-29 20:15:00,2019-03-29 20:21:00,2019-03-29 18:57:00,,2019-03-29 20:15:00.000,2019-03-29 18:51:00.000,0.0,,6,,,,-84.0,,,-84.0,Acm,Avky,Snb,
40767.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,3,Ls,Blg,Järvsö,Jr,Lörstrand,Lö,2019-03-29 16:08:00,2019-03-29 16:12:00,2019-03-29 16:00:00,2019-03-29 15:55:00,2019-03-29 16:08:00.000,2019-03-29 15:55:00.000,0.0,0.0,4,5.0,1.0,-13.0,-12.0,0.0,-13.0,-12.0,Acm,Avky,Lö,-13.0
40767.0,2019-03-29,GT,GODS,Uppehåll,Passage,0,-,0,-,3,Ls,Blg,Snickarbo,Snb,Hedemora,Hdm,2019-03-29 21:03:00,2019-03-29 21:13:00,2019-03-29 19:04:00,2019-03-29 18:57:00,2019-03-29 20:21:00.000,2019-03-29 18:57:00.000,42.0,0.0,10,7.0,-3.0,-126.0,-129.0,-42.0,-126.0,-129.0,Acm,Avky,Hdm,-126.0
40767.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,4,Ls,Blg,Lörstrand,Lö,Karsjö,Ksö,2019-03-29 16:12:00,2019-03-29 16:16:00,2019-03-29 16:03:00,2019-03-29 16:00:00,2019-03-29 16:12:00.000,2019-03-29 16:00:00.000,0.0,0.0,4,3.0,-1.0,-12.0,-13.0,0.0,-12.0,-13.0,Acm,Avky,Ksö,-12.0
40767.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,4,Ls,Blg,Hedemora,Hdm,Vikmanshyttan,Vhy,2019-03-29 21:13:00,2019-03-29 21:19:00,2019-03-29 19:08:00,2019-03-29 19:04:00,2019-03-29 21:13:00.000,2019-03-29 19:04:00.000,0.0,0.0,6,4.0,-2.0,-129.0,-131.0,0.0,-129.0,-131.0,Acm,Avky,Vhy,-129.0
40767.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,5,Ls,Blg,Karsjö,Ksö,Simeå,Små,2019-03-29 16:16:00,2019-03-29 16:24:00,2019-03-29 16:08:00,2019-03-29 16:03:00,2019-03-29 16:16:00.000,2019-03-29 16:03:00.000,0.0,0.0,8,5.0,-3.0,-13.0,-16.0,0.0,-13.0,-16.0,Acm,Avky,Små,-13.0
40767.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,5,Ls,Blg,Vikmanshyttan,Vhy,Säter,St,2019-03-29 21:19:00,2019-03-29 21:25:00,2019-03-29 19:14:00,2019-03-29 19:08:00,2019-03-29 21:19:00.000,2019-03-29 19:08:00.000,0.0,0.0,6,6.0,0.0,-131.0,-131.0,0.0,-131.0,-131.0,Acm,Avky,St,-131.0
40767.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,6,Ls,Blg,Säter,St,Gustafs,Gtf,2019-03-29 21:25:00,2019-03-29 21:33:00,2019-03-29 19:21:00,2019-03-29 19:14:00,2019-03-29 21:25:00.000,2019-03-29 19:14:00.000,0.0,0.0,8,7.0,-1.0,-131.0,-132.0,0.0,-131.0,-132.0,Acm,Avky,Gtf,-131.0
